season,teamId,gameType,teamName,teamCity,teamScore,opponentScore,assists,rebounds,blocks,steals,turnovers,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,plusMinusPoints,foulsPersonal,numMinutes,win,gamesPlayed,teamScoreTotal,opponentScoreTotal,assistsTotal,reboundsTotal,blocksTotal,stealsTotal,turnoversTotal,fieldGoalsPercentage,threePointersPercentage,freeThrowsPercentage,proportionThreePoint,losses,team,salary,teamScore_norm,teamScore_rank,assists_norm,assists_rank,rebounds_norm,rebounds_rank,blocks_norm,blocks_rank,steals_norm,steals_rank,turnovers_norm,turnovers_rank,fieldGoalsMade_norm,fieldGoalsMade_rank,fieldGoalsAttempted_norm,fieldGoalsAttempted_rank,threePointersMade_norm,threePointersMade_rank,threePointersAttempted_norm,threePointersAttempted_rank,freeThrowsMade_norm,freeThrowsMade_rank,freeThrowsAttempted_norm,freeThrowsAttempted_rank,fieldGoalsPercentage_norm,fieldGoalsPercentage_rank,threePointersPercentage_norm,threePointersPercentage_rank,freeThrowsPercentage_norm,freeThrowsPercentage_rank,proportionThreePoint_norm,proportionThreePoint_rank,plusMinusPoints_norm,plusMinusPoints_rank,foulsPersonal_norm,foulsPersonal_rank,numMinutes_norm,numMinutes_rank,win_norm,win_rank,losses_norm,losses_rank,gamesPlayed_norm,gamesPlayed_rank,salary_norm,salary_rank
2006-2007,1610612743,Regular Season,Nuggets,Denver,105.35365853658537,103.73170731707317,23.414634146341463,43.40243902439025,5.304878048780488,8.268292682926829,16.48780487804878,3164.0,6805.0,484.0,1440.0,1827.0,2449.0,1.6219512195121952,21.414634146341463,241.21951219512195,45.0,82,8639,8506,1920.0,3559.0,435.0,678.0,1352.0,0.46495224099926524,0.33611111111111114,0.7460187831768068,0.21160911094783247,37.0,Nuggets,65517776.0,0.7882496009728664,4,0.7853803654908627,5,0.8848378174503396,5,0.8508064516129032,9,0.6671882190520017,4,0.9229090909090911,42,0.9311827956989247,3,0.9640479360852197,4,0.6116129032258064,16,0.7280701754385965,13,0.9649315068493151,5,0.9899413243922883,3,0.651285269461454,9,0.33011369848037636,37,0.7297785353487473,27,0.39523267805543905,28,0.6497175141242937,15,0.3953786906290115,16,0.28571428571428475,14,0.6716417910447762,10,0.5892857142857143,14,1.0,1,0.31243830154926283,9
2006-2007,1610612744,Playoffs,Warriors,Golden State,106.63636363636364,104.9090909090909,17.181818181818183,38.27272727272727,5.454545454545454,10.272727272727273,14.909090909090908,402.0,893.0,122.0,341.0,247.0,336.0,1.7272727272727273,26.636363636363637,242.27272727272728,5.0,11,1173,1154,189.0,421.0,60.0,113.0,164.0,0.4501679731243001,0.35777126099706746,0.7351190476190477,0.3818589025755879,6.0,Warriors,65012368.0,0.8442101335618097,2,0.24235985009465683,43,0.25023430178069356,41,0.9002932551319648,4,1.0,1,0.7346115702479339,21,0.08264208909370199,36,0.08936233170587365,36,0.14451612903225808,32,0.1609907120743034,31,0.09917808219178083,34,0.10435875943000839,35,0.47524304181881427,26,0.5590477720208251,16,0.6821677991694981,32,1.0,1,0.6551389602237059,14,1.0,45,0.5324675324675329,9,0.07462686567164178,29,0.03571428571428571,3,0.08974358974358974,6,0.3057341057760494,10
2006-2007,1610612744,Regular Season,Warriors,Golden State,106.54878048780488,106.89024390243902,23.78048780487805,41.41463414634146,5.682926829268292,9.146341463414634,15.963414634146341,3261.0,7048.0,700.0,1967.0,1515.0,2113.0,-0.07407407407407407,23.573170731707318,240.91463414634146,42.0,82,8737,8765,1950.0,3396.0,466.0,750.0,1309.0,0.4626844494892168,0.35587188612099646,0.7169900615238997,0.27908626560726446,40.0,Warriors,65012368.0,0.8403891464619594,3,0.817254568635784,4,0.6389238119185313,16,0.9758064516129032,2,0.8129774505292222,2,0.8603636363636364,34,0.9609831029185868,2,1.0,1,0.8903225806451613,3,1.0,1,0.793972602739726,21,0.8491198658843252,17,0.62428176325916,14,0.5389725818744611,19,0.602979238162719,40,0.6349274096945162,6,0.5624142661179697,22,0.6453145057766368,35,0.21428571428571191,15,0.6268656716417911,12,0.6428571428571429,16,1.0,1,0.3057341057760494,10
2006-2007,1610612745,Playoffs,Rockets,Houston,87.28571428571429,90.42857142857143,18.142857142857142,41.57142857142857,4.142857142857143,7.0,14.857142857142858,208.0,507.0,50.0,156.0,145.0,184.0,-3.142857142857143,19.285714285714285,240.0,3.0,7,611,633,127.0,291.0,29.0,49.0,104.0,0.41025641025641024,0.32051282051282054,0.7880434782608695,0.3076923076923077,4.0,Rockets,63837566.0,0.0,46,0.32608827636451937,37,0.6583210603829156,15,0.4665898617511522,29,0.4566037735849056,26,0.7284155844155846,20,0.02304147465437788,39,0.032253291907086847,39,0.05161290322580645,39,0.06553147574819401,38,0.04328767123287671,38,0.040653813914501256,39,0.0,46,0.1652496404874237,43,0.9133450686887584,7,0.7365428025698907,2,0.4044480315666756,32,0.14887218045112768,2,0.0,17,0.04477611940298507,30,0.0,1,0.038461538461538464,8,0.29015045335510903,14
2006-2007,1610612745,Regular Season,Rockets,Houston,96.98780487804878,92.13414634146342,20.78048780487805,43.329268292682926,4.109756097560975,7.109756097560975,14.170731707317072,2906.0,6528.0,705.0,1893.0,1436.0,1906.0,4.853658536585366,20.853658536585368,242.1341463414634,52.0,82,7953,7555,1704.0,3553.0,337.0,583.0,1162.0,0.44515931372549017,0.3724247226624406,0.7534102833158447,0.2899816176470588,30.0,Rockets,63837566.0,0.42327278254921313,22,0.5558861028474288,19,0.8757857681669596,7,0.45564516129032245,31,0.4748274275195581,21,0.6465454545454545,11,0.8519201228878648,23,0.9230655422399763,15,0.896774193548387,2,0.9618163054695562,3,0.7506849315068493,27,0.7623637887678122,28,0.4156029185792433,32,0.7139255862642867,7,0.7620650767261755,23,0.6736302639638275,3,0.8160703075957312,6,0.3304236200256741,11,0.49999999999999667,10,0.7761194029850746,5,0.4642857142857143,9,1.0,1,0.29015045335510903,14
2006-2007,1610612746,Regular Season,Clippers,Los Angeles,95.64634146341463,96.10975609756098,21.48780487804878,41.1219512195122,5.7560975609756095,7.2682926829268295,15.109756097560975,2880.0,6318.0,314.0,903.0,1769.0,2245.0,0.075,22.658536585365855,240.609756097561,40.0,82,7843,7881,1762.0,3372.0,472.0,596.0,1239.0,0.45584045584045585,0.3477297895902547,0.7879732739420935,0.1429249762583096,42.0,Clippers,59181038.0,0.3647488029185981,29,0.6175095622609434,17,0.602715614785014,19,1.0,1,0.5011504832029452,16,0.7585454545454546,24,0.8439324116743472,25,0.8919958573753514,28,0.39225806451612905,29,0.45098039215686275,28,0.9331506849315069,6,0.9044425817267393,8,0.5427875764594099,23,0.45291577544622746,27,0.9130384117719756,8,0.1512504693307241,44,0.5700878844946641,20,0.5394094993581516,26,0.1428571428571457,16,0.5970149253731343,14,0.6785714285714286,18,1.0,1,0.22838199037975074,23
2006-2007,1610612747,Playoffs,Lakers,Los Angeles,98.0,108.4,14.4,43.4,4.0,5.8,15.2,190.0,430.0,32.0,99.0,78.0,108.0,-10.4,23.0,240.0,1.0,5,490,542,72.0,217.0,20.0,29.0,76.0,0.4418604651162791,0.32323232323232326,0.7222222222222222,0.2302325581395349,4.0,Lakers,77099949.0,0.4674317853614045,18,0.0,45,0.8845360824742263,6,0.41935483870967744,32,0.25735849056603766,40,0.7693090909090909,26,0.017511520737327188,42,0.020861074123391034,42,0.02838709677419355,41,0.03611971104231166,40,0.006575342465753425,42,0.008801341156747695,44,0.3763222005394456,38,0.19399306280250883,42,0.625833647917453,39,0.461387544829829,16,0.030885122410546115,45,0.5789473684210527,28,0.0,17,0.014925373134328358,32,0.0,1,0.01282051282051282,10,0.46607487887139953,3
2006-2007,1610612747,Regular Season,Lakers,Los Angeles,103.34146341463415,103.41463414634147,22.5609756097561,41.23170731707317,5.134146341463414,7.317073170731708,15.524390243902438,3103.0,6664.0,608.0,1724.0,1660.0,2221.0,-0.07317073170731707,23.036585365853657,244.26829268292684,42.0,82,8474,8480,1850.0,3381.0,421.0,600.0,1273.0,0.46563625450180074,0.35266821345707655,0.7474110760918505,0.258703481392557,40.0,Lakers,77099949.0,0.7004636315269439,7,0.7110072248193796,8,0.616293688710083,17,0.7943548387096774,12,0.5092498849516797,14,0.808,30,0.9124423963133641,5,0.9431868619618287,7,0.7716129032258064,5,0.8746130030959752,4,0.8734246575342466,11,0.8943839061190276,9,0.659430093523246,8,0.5051117897237615,22,0.7358601591010956,26,0.5625229638185726,9,0.5624607658505963,21,0.5831835686777919,29,1.0,1,0.6268656716417911,12,0.6428571428571429,16,1.0,1,0.46607487887139953,3
2006-2007,1610612748,Playoffs,Heat,Miami,88.75,99.75,17.75,36.25,5.25,6.25,14.75,133.0,299.0,22.0,68.0,67.0,109.0,-11.0,25.25,240.0,0.0,4,355,399,71.0,145.0,21.0,25.0,59.0,0.44481605351170567,0.3235294117647059,0.6146788990825688,0.22742474916387959,4.0,Heat,64416312.0,0.06388234399939172,43,0.2918614534636634,40,0.0,44,0.8326612903225807,10,0.3320754716981132,38,0.7156363636363637,18,0.0,46,0.0014795088030773783,45,0.015483870967741935,44,0.020123839009287926,44,0.000547945205479452,43,0.009220452640402346,43,0.41151558106569364,33,0.19713310053440877,41,0.15607759202884228,45,0.451413546632805,18,0.0,46,0.8394736842105263,44,0.0,17,0.0,33,0.0,1,0.0,11,0.29782747169863377,12
2006-2007,1610612748,Regular Season,Heat,Miami,94.6219512195122,95.53658536585365,20.5,40.76829268292683,5.390243902439025,6.902439024390244,14.646341463414634,2919.0,6288.0,528.0,1539.0,1393.0,2019.0,-0.654320987654321,21.329268292682926,242.1341463414634,44.0,82,7759,7834,1681.0,3343.0,442.0,566.0,1201.0,0.4642175572519084,0.34307992202729043,0.6899455175829619,0.24475190839694658,38.0,Heat,64416312.0,0.3200577639279471,34,0.5314492137696557,22,0.5589640432486794,21,0.8790322580645163,8,0.4404049700874367,27,0.7032727272727274,16,0.8559139784946237,21,0.8875573309661192,29,0.6683870967741935,11,0.7791537667698658,8,0.7271232876712329,29,0.8097233864207879,20,0.6425370944018995,12,0.4037696186459368,35,0.48484695505943803,44,0.5129636935440012,13,0.5325459378608572,24,0.38549422336328615,14,0.49999999999999667,10,0.6567164179104478,11,0.6071428571428571,15,1.0,1,0.29782747169863377,12
2006-2007,1610612749,Regular Season,Bucks,Milwaukee,99.65853658536585,104.03658536585365,21.597560975609756,39.18292682926829,2.731707317073171,7.158536585365853,15.121951219512194,3121.0,6714.0,524.0,1472.0,1406.0,1919.0,-4.378048780487805,22.20731707317073,242.1341463414634,28.0,82,8172,8531,1771.0,3213.0,224.0,587.0,1240.0,0.4648495680667262,0.35597826086956524,0.7326732673267327,0.21924337205838546,54.0,Bucks,63498518.0,0.5397887056319829,12,0.6270718232044199,15,0.3628363087754584,39,0.0,43,0.48292682926829256,20,0.76,25,0.9179723502304148,4,0.9505844059772156,5,0.6632258064516129,13,0.7445820433436533,10,0.7342465753424657,28,0.7678122380553227,26,0.6500627015321095,11,0.5400968956322103,18,0.6714844757408922,35,0.42235136996520317,21,0.34086629001883234,37,0.48716302952503204,22,0.49999999999999667,10,0.417910447761194,21,0.8928571428571429,25,1.0,1,0.2856530093721953,15
2006-2007,1610612750,Regular Season,Timberwolves,Minnesota,96.0609756097561,99.73170731707317,22.536585365853657,40.15853658536585,3.9634146341463414,6.487804878048781,15.585365853658537,2997.0,6503.0,384.0,1089.0,1499.0,1892.0,-3.4444444444444446,21.4390243902439,243.96341463414635,32.0,82,7877,8178,1848.0,3293.0,325.0,532.0,1278.0,0.4608642165154544,0.3526170798898072,0.7922832980972516,0.16746117176687683,50.0,Timberwolves,66820673.0,0.382838032986243,25,0.7088822779430513,9,0.4835302992205176,30,0.407258064516129,33,0.3715600552231938,34,0.8152727272727275,32,0.8798771121351766,14,0.9193667702322829,16,0.48258064516129034,25,0.5469556243550051,24,0.7852054794520548,23,0.7564962279966471,29,0.6026075166721965,15,0.5045713402849872,23,0.9318648706241217,4,0.23840880947641183,39,0.38892376368835874,34,0.39820282413350433,17,0.9285714285714272,2,0.47761194029850745,18,0.8214285714285714,22,1.0,1,0.329721123665914,6
2006-2007,1610612751,Playoffs,Nets,New Jersey,90.16666666666667,88.33333333333333,23.0,39.833333333333336,2.9166666666666665,6.333333333333333,16.083333333333332,391.0,880.0,92.0,250.0,208.0,280.0,1.8333333333333333,21.166666666666668,240.0,6.0,12,1082,1060,276.0,478.0,35.0,76.0,193.0,0.44431818181818183,0.368,0.7428571428571429,0.2840909090909091,6.0,Nets,64486110.0,0.12568721339717767,41,0.7492562685932851,7,0.4432989690721651,32,0.061155913978494514,42,0.3459119496855345,37,0.8746666666666667,37,0.0792626728110599,37,0.08743897026187306,37,0.10580645161290322,35,0.11403508771929824,34,0.07780821917808219,37,0.08088851634534787,37,0.4055872224381714,34,0.6671590685470644,8,0.7159682899207248,29,0.6527050810088443,5,0.6605984515589035,13,0.3666666666666668,12,0.0,17,0.08955223880597014,28,0.03571428571428571,3,0.10256410256410256,5,0.29875333645854807,11
2006-2007,1610612751,Regular Season,Nets,New Jersey,97.57317073170732,98.34146341463415,23.926829268292682,40.81707317073171,3.3292682926829267,6.085365853658536,14.78048780487805,2913.0,6379.0,609.0,1676.0,1566.0,2153.0,-0.7682926829268293,22.79268292682927,242.4390243902439,41.0,82,8001,8064,1962.0,3347.0,273.0,499.0,1212.0,0.4566546480639599,0.36336515513126494,0.7273571760334417,0.26273710612948736,41.0,Nets,64486110.0,0.44881051911529996,20,0.8300042498937525,3,0.5649987427709331,20,0.19758064516129023,38,0.3047399907961343,39,0.7192727272727275,19,0.8540706605222734,22,0.9010208610741234,24,0.7729032258064517,4,0.8498452012383901,5,0.821917808219178,16,0.8658843252305113,12,0.5524824909433173,22,0.6181716921154948,12,0.6482634518244448,37,0.5768513480507035,8,0.5266792215944758,25,0.5549422336328627,27,0.5714285714285695,8,0.6119402985074627,13,0.6607142857142857,17,1.0,1,0.29875333645854807,11
2006-2007,1610612752,Regular Season,Knicks,New York,97.48780487804878,100.34146341463415,18.682926829268293,43.26829268292683,3.1707317073170733,6.621951219512195,17.134146341463413,2903.0,6356.0,474.0,1370.0,1714.0,2396.0,-2.375,23.5609756097561,243.96341463414635,33.0,82,7994,8228,1532.0,3548.0,260.0,543.0,1405.0,0.4567337948395217,0.345985401459854,0.7153589315525877,0.21554436752674638,49.0,Knicks,117350866.0,0.4450862658660787,21,0.37314067148321295,34,0.8682423937641432,9,0.14516129032258066,40,0.3938334100322135,33,1.0,44,0.8509984639016898,24,0.8976179908270454,26,0.5987096774193549,19,0.6919504643962848,16,0.903013698630137,7,0.9677284157585918,6,0.5534249234532305,21,0.43447869709585285,30,0.5958543590015069,41,0.40921163544293515,26,0.44397363465160067,29,0.6439024390243904,34,0.9285714285714272,2,0.4925373134328358,17,0.8035714285714286,21,1.0,1,1.0,1
2006-2007,1610612753,Playoffs,Magic,Orlando,88.0,97.0,18.0,40.25,3.5,4.25,14.75,138.0,289.0,10.0,29.0,66.0,114.0,-9.0,24.25,240.0,0.0,4,352,388,72.0,161.0,14.0,17.0,59.0,0.47750865051903113,0.3448275862068966,0.5789473684210527,0.10034602076124567,4.0,Magic,61447108.0,0.031162119024093386,45,0.3136421589460263,38,0.4948453608247421,29,0.25403225806451607,36,0.0,43,0.7156363636363637,18,0.0015360983102918587,44,0.0,46,0.0,45,0.0,45,0.0,44,0.011316010058675607,42,0.8007994910480304,2,0.42224132276269233,33,0.0,46,0.0,46,0.10295040803515379,44,0.7236842105263157,41,0.0,17,0.0,33,0.0,1,0.0,11,0.258441223545442,22
2006-2007,1610612753,Regular Season,Magic,Orlando,94.76829268292683,93.98780487804878,18.597560975609756,40.707317073170735,5.073170731707317,6.890243902439025,16.975609756097562,2875.0,6090.0,342.0,962.0,1679.0,2393.0,1.0617283950617284,23.21951219512195,241.21951219512195,40.0,82,7771,7707,1525.0,3338.0,416.0,565.0,1392.0,0.4720853858784893,0.35550935550935553,0.7016297534475554,0.1579638752052545,42.0,Magic,61447108.0,0.3264421980694685,33,0.3657033574160646,35,0.5514206688458639,22,0.7741935483870969,14,0.43838011965025314,28,0.9810909090909093,43,0.8423963133640553,26,0.8582630566651872,30,0.42838709677419357,27,0.48142414860681115,27,0.8838356164383562,8,0.9664710813076278,7,0.7362224963337219,6,0.5351408627892722,20,0.5358844383320738,42,0.20467217724696454,43,0.6208799299404028,18,0.604364569961489,30,0.28571428571428475,14,0.5970149253731343,14,0.6785714285714286,18,1.0,1,0.258441223545442,22
2006-2007,1610612754,Regular Season,Pacers,Indiana,95.60975609756098,98.04878048780488,20.48780487804878,41.84146341463415,5.451219512195122,7.304878048780488,16.28048780487805,2872.0,6561.0,481.0,1389.0,1615.0,2125.0,-1.95,23.317073170731707,241.21951219512195,35.0,82,7840,8040,1680.0,3431.0,447.0,599.0,1335.0,0.43773814967230606,0.3462922966162707,0.76,0.211705532693187,47.0,Pacers,63118965.0,0.36315269438321796,30,0.5303867403314917,23,0.691727432738245,14,0.8991935483870969,5,0.507225034514496,15,0.8981818181818184,38,0.8414746543778802,28,0.9279479212901317,12,0.607741935483871,17,0.7017543859649122,15,0.8487671232876712,14,0.854149203688181,16,0.32723613148684605,39,0.43772238463625435,29,0.7908493771234428,22,0.39557519078428155,27,0.4658505963590709,28,0.6156611039794607,32,0.28571428571428475,14,0.5223880597014925,16,0.7678571428571429,20,1.0,1,0.2806182698779442,16
2006-2007,1610612755,Regular Season,76ers,Philadelphia,94.9390243902439,97.96341463414635,20.353658536585368,39.65853658536585,4.7560975609756095,7.195121951219512,15.341463414634147,2932.0,6408.0,284.0,823.0,1637.0,2135.0,-3.024390243902439,20.378048780487806,242.4390243902439,35.0,82,7785,8033,1669.0,3252.0,390.0,590.0,1258.0,0.4575530586766542,0.3450789793438639,0.7667447306791569,0.12843320848938827,47.0,76ers,69140163.0,0.3338907045679104,32,0.5186995325116873,24,0.4216746291174248,34,0.6693548387096774,20,0.4890013805798435,18,0.7861818181818183,28,0.8599078341013825,20,0.9053114366030478,22,0.3535483870967742,30,0.40970072239422084,29,0.8608219178082192,13,0.8583403185247276,14,0.5631802276817262,19,0.4248983890899828,32,0.8203107884818893,17,0.09977230010620296,45,0.41054613935969864,31,0.2753530166880617,7,0.5714285714285695,8,0.5223880597014925,16,0.7678571428571429,20,1.0,1,0.360488968761383,5
2006-2007,1610612756,Playoffs,Suns,Phoenix,104.0909090909091,99.0909090909091,23.363636363636363,40.36363636363637,5.181818181818182,6.363636363636363,13.818181818181818,429.0,900.0,78.0,206.0,209.0,268.0,5.0,19.636363636363637,240.0,6.0,11,1145,1090,257.0,444.0,57.0,70.0,152.0,0.4766666666666667,0.3786407766990291,0.7798507462686567,0.2288888888888889,5.0,Suns,65841120.0,0.7331596730395851,6,0.7809372947494494,6,0.5089034676663545,27,0.8101173020527859,11,0.350943396226415,36,0.6044958677685951,7,0.09093701996927804,35,0.09039798786802782,35,0.08774193548387096,36,0.0913312693498452,36,0.07835616438356165,36,0.07585917854149203,38,0.7907736504543027,3,0.7796253427034805,6,0.8775586957624109,10,0.45661451546795373,17,0.8236032642812303,5,0.18947368421052635,4,0.0,17,0.08955223880597014,28,0.017857142857142856,2,0.08974358974358974,6,0.3167274332569009,7
2006-2007,1610612756,Regular Season,Suns,Phoenix,110.20731707317073,102.90243902439025,25.878048780487806,40.48780487804878,4.804878048780488,6.7439024390243905,14.5,3388.0,6855.0,785.0,1965.0,1476.0,1827.0,7.666666666666667,20.23170731707317,242.7439024390244,61.0,82,9037,8438,2122.0,3320.0,394.0,553.0,1189.0,0.49423778264040846,0.3994910941475827,0.8078817733990148,0.28665207877461707,21.0,Suns,65841120.0,1.0,1,1.0,1,0.5242645209957248,26,0.6854838709677419,18,0.4140819144040497,32,0.6858181818181819,14,1.0,1,0.9714454801006066,2,1.0,1,0.9989680082559339,2,0.7726027397260274,26,0.7292539815590947,30,1.0,1,1.0,1,1.0,1,0.661802958403304,4,0.9608704749947687,3,0.25840821566110384,6,0.6428571428571423,6,0.9104477611940298,2,0.30357142857142855,6,1.0,1,0.3167274332569009,7
2006-2007,1610612757,Regular Season,Trail Blazers,Portland,94.10975609756098,98.40243902439025,18.451219512195124,39.292682926829265,4.634146341463414,6.7682926829268295,15.073170731707316,2874.0,6392.0,426.0,1232.0,1543.0,2006.0,-4.074074074074074,23.548780487804876,243.35365853658536,32.0,82,7717,8069,1513.0,3222.0,380.0,555.0,1236.0,0.44962453066332914,0.3457792207792208,0.7691924227318045,0.1927409261576971,50.0,Trail Blazers,75026386.0,0.2977122444326213,35,0.35295367615809614,36,0.3764143827005275,38,0.629032258064516,23,0.4181316152784169,31,0.7541818181818182,23,0.8420890937019969,27,0.902944222518124,23,0.5367741935483871,24,0.6207430340557275,23,0.8093150684931507,18,0.8042749371332775,21,0.4687720537229525,28,0.432299497812781,31,0.8310024626008721,14,0.3282084457413422,34,0.35651345004766216,36,0.6424903722721436,33,0.7857142857142815,4,0.47761194029850745,18,0.8214285714285714,22,1.0,1,0.4385692353119551,4
2006-2007,1610612758,Regular Season,Kings,Sacramento,101.2560975609756,103.0609756097561,20.304878048780488,38.9390243902439,3.231707317073171,8.182926829268293,14.560975609756097,2941.0,6532.0,530.0,1513.0,1891.0,2473.0,-1.8048780487804879,21.853658536585368,241.52439024390245,33.0,82,8303,8451,1665.0,3193.0,265.0,671.0,1194.0,0.45024494794856096,0.3502974223397224,0.7646583097452487,0.2316289038579302,49.0,Kings,64296611.0,0.6094854450102605,10,0.5144496387590309,25,0.33266281116419383,40,0.1653225806451613,39,0.6530142659917165,5,0.6930909090909091,15,0.8626728110599078,19,0.9236573457612073,14,0.6709677419354839,10,0.7657378740970072,9,1.0,1,1.0,1,0.47615961203046636,25,0.48005402831088667,25,0.8111971695214318,19,0.46634769340063653,15,0.4733207784055241,27,0.44621309370988466,19,0.3571428571428576,12,0.4925373134328358,17,0.8035714285714286,21,1.0,1,0.2962396477262206,13
2006-2007,1610612759,Playoffs,Spurs,San Antonio,95.65,91.7,19.85,40.6,5.5,7.1,13.9,705.0,1535.0,151.0,393.0,352.0,486.0,3.95,20.5,240.0,16.0,20,1913,1834,397.0,812.0,110.0,142.0,278.0,0.4592833876221498,0.3842239185750636,0.7242798353909465,0.25602605863192185,4.0,Spurs,65654320.0,0.3649084137721366,28,0.4748193795155122,30,0.5381443298969072,23,0.9153225806451614,3,0.4732075471698112,22,0.6142545454545456,9,0.17572964669738864,31,0.18434679686344133,31,0.18193548387096775,31,0.18782249742002063,30,0.1567123287671233,32,0.1672254819782062,32,0.58378395082147,17,0.8386356182354868,3,0.6348214327325943,38,0.5530121281389432,10,0.7695543000627745,8,0.2894736842105263,9,0.0,17,0.23880597014925373,24,0.0,1,0.20512820512820512,2,0.31424954653877163,8
2006-2007,1610612759,Regular Season,Spurs,San Antonio,98.52439024390245,90.09756097560975,22.121951219512194,40.707317073170735,5.085365853658536,7.158536585365853,13.865853658536585,2999.0,6328.0,595.0,1561.0,1486.0,1980.0,8.426829268292684,19.365853658536587,241.21951219512195,58.0,82,8079,7388,1814.0,3338.0,417.0,587.0,1137.0,0.47392541087231355,0.3811659192825112,0.7505050505050505,0.24668141592920353,24.0,Spurs,65654320.0,0.49030934103519064,16,0.6727581810454737,14,0.5514206688458639,22,0.7782258064516128,13,0.48292682926829256,20,0.6101818181818182,8,0.8804915514592934,12,0.8934753661784287,27,0.7548387096774194,6,0.7905056759545923,7,0.7780821917808219,24,0.7933780385582565,24,0.7581324144690301,5,0.80631450140971,4,0.7493748355583008,24,0.5198177583378442,12,1.0,1,0.15815147625160475,3,0.28571428571428475,14,0.8656716417910447,3,0.35714285714285715,7,1.0,1,0.31424954653877163,8
2006-2007,1610612760,Regular Season,SuperSonics,Seattle,99.14634146341463,102.03658536585365,20.670731707317074,39.63414634146341,3.6707317073170733,7.695121951219512,15.463414634146341,3047.0,6628.0,525.0,1451.0,1511.0,1911.0,-2.4125,21.963414634146343,241.82926829268294,31.0,82,8130,8367,1695.0,3250.0,301.0,631.0,1268.0,0.4597163548581774,0.36181943487250173,0.7906855049712193,0.21891973445986723,51.0,SuperSonics,56986831.0,0.5174431861366571,14,0.5463238419039524,20,0.41865727935629843,35,0.31048387096774194,35,0.5720202485043718,9,0.8007272727272727,29,0.8952380952380953,8,0.9378606302707501,11,0.6645161290322581,12,0.7337461300309598,12,0.7917808219178082,22,0.7644593461860855,27,0.5889394659522288,16,0.6018344074126732,15,0.924885608917319,5,0.42120173305895436,22,0.4420433145009416,30,0.45892169448010284,20,0.4285714285714305,11,0.4626865671641791,19,0.8392857142857143,23,1.0,1,0.19927601403003867,25
2006-2007,1610612761,Playoffs,Raptors,Toronto,90.83333333333333,96.16666666666667,16.166666666666668,37.833333333333336,4.0,7.666666666666667,14.666666666666666,195.0,441.0,32.0,87.0,123.0,153.0,-5.333333333333333,21.333333333333332,240.0,2.0,6,545,577,97.0,227.0,24.0,46.0,88.0,0.4421768707482993,0.367816091954023,0.803921568627451,0.19727891156462585,4.0,Raptors,51015491.0,0.15477185781966465,40,0.1539169854086982,44,0.19587628865979406,42,0.41935483870967744,32,0.5672955974842767,10,0.7056969696969697,17,0.01904761904761905,41,0.02248853380677615,41,0.02838709677419355,41,0.029927760577915376,41,0.03123287671232877,40,0.027661357921207042,41,0.3800897697400713,37,0.6652152769138552,9,0.9827015744009949,3,0.3443284377562069,33,0.29169282276626907,40,0.3859649122807016,15,0.0,17,0.029850746268656716,31,0.0,1,0.02564102564102564,9,0.12006667743778024,28
2006-2007,1610612761,Regular Season,Raptors,Toronto,99.47560975609755,98.48780487804878,22.21951219512195,39.451219512195124,3.9146341463414633,7.085365853658536,13.463414634146341,3032.0,6547.0,531.0,1464.0,1562.0,1982.0,1.271604938271605,20.390243902439025,240.91463414634146,47.0,82,8157,8076,1822.0,3235.0,321.0,581.0,1104.0,0.4631128761264701,0.36270491803278687,0.7880928355196771,0.2236138689476096,35.0,Raptors,51015491.0,0.5318081629550806,13,0.6812579685507861,12,0.3960271561478502,37,0.3911290322580645,34,0.47077772664519085,23,0.5621818181818182,5,0.8906298003072196,10,0.9258766089658234,13,0.672258064516129,9,0.740454076367389,11,0.8197260273972603,17,0.7942162615255658,23,0.6293832116529109,13,0.6111934039109838,13,0.9135606643254752,6,0.4378764033528635,19,0.631683367820635,16,0.2767650834403081,8,0.21428571428571191,15,0.7014925373134329,9,0.5535714285714286,13,1.0,1,0.12006667743778024,28
2006-2007,1610612762,Playoffs,Jazz,Utah,97.88235294117646,97.0,22.176470588235293,44.1764705882353,4.764705882352941,7.352941176470588,16.0,619.0,1350.0,73.0,214.0,353.0,471.0,0.8823529411764706,24.647058823529413,241.47058823529412,9.0,17,1664,1649,377.0,751.0,81.0,125.0,272.0,0.4585185185185185,0.3411214953271028,0.7494692144373672,0.15851851851851853,8.0,Jazz,62364364.0,0.4622992010515535,19,0.6775080622984424,13,0.9805942995755004,2,0.6722011385199241,19,0.5152053274139844,13,0.8647272727272729,36,0.14930875576036867,33,0.15697588400650983,33,0.08129032258064516,37,0.09545923632610939,35,0.15726027397260273,31,0.16093880972338642,33,0.5746763465763998,18,0.3830702880981352,36,0.7448502379217729,25,0.2066424008107651,42,0.6116465418559137,19,0.7696594427244583,42,0.3445378151260491,13,0.13432835820895522,27,0.07142857142857142,4,0.16666666666666666,3,0.2706085493458936,20
